gravity  Non-wakeup,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
801858785,3,0.1055475,-9.803863,0.20860505
801858795,3,0.105508894,-9.803864,0.20857681
801858805,3,0.105442874,-9.803863,0.20867231
801858815,3,0.105504155,-9.8038645,0.20857163
801858825,3,0.10551024,-9.803867,0.208459
801858835,3,0.105350114,-9.803867,0.20849918
801858845,3,0.10533491,-9.80387,0.20841001
801858855,3,0.10530701,-9.803868,0.20851856
801858865,3,0.10554661,-9.803861,0.20875396
801858875,3,0.10561008,-9.803859,0.20880659
801858885,3,0.10556758,-9.803862,0.20865841
801858895,3,0.10551606,-9.803864,0.20857045
801858905,3,0.10573464,-9.8038645,0.20847605
801858915,3,0.10570962,-9.803863,0.20854422
801858925,3,0.105610974,-9.803865,0.20843993
801858935,3,0.105907165,-9.803864,0.20842206
801858945,3,0.10594224,-9.803859,0.20860656
801858955,3,0.10589045,-9.803862,0.20849758
801858965,3,0.10584897,-9.803864,0.20840664
801858975,3,0.10593985,-9.803861,0.20851496
801858985,3,0.1060987,-9.803864,0.20834345
801858995,3,0.106156714,-9.803861,0.20845269
801859005,3,0.10614988,-9.803856,0.20864458
801859015,3,0.10607139,-9.803857,0.2086146
801859025,3,0.105982095,-9.803858,0.20862989
801859035,3,0.106099315,-9.803853,0.20875049
801859045,3,0.10601137,-9.803854,0.20880225
801859054,3,0.10594933,-9.803856,0.20876044
801859065,3,0.10585387,-9.80386,0.20863262
801859075,3,0.10592925,-9.803855,0.20878749
801859085,3,0.106020145,-9.803858,0.20863672
801859095,3,0.10593005,-9.803856,0.20878528
801859105,3,0.10596864,-9.803853,0.20883171
801859115,3,0.10585581,-9.803853,0.20894107
801859125,3,0.10581734,-9.803852,0.20900759
801859135,3,0.10592655,-9.803845,0.20924991
801859145,3,0.105716184,-9.803849,0.20921938
801859155,3,0.10577172,-9.803843,0.20942079
801859165,3,0.10576735,-9.803839,0.2095953
801859175,3,0.10571742,-9.80384,0.20961407
801859185,3,0.10568458,-9.803838,0.20974764
801859195,3,0.1057022,-9.803836,0.2097986
801859205,3,0.10573748,-9.803837,0.2097086
801859215,3,0.10578859,-9.803834,0.20988679
801859225,3,0.105858475,-9.80383,0.20997803
801859235,3,0.10571725,-9.803834,0.2099325
801859245,3,0.105668776,-9.803832,0.21002236
801859255,3,0.10586984,-9.803833,0.2098397
801859265,3,0.10586297,-9.803834,0.20980713
801859275,3,0.1060591,-9.803835,0.20963645
801859285,3,0.10605877,-9.803837,0.20955552
801859295,3,0.1061453,-9.803835,0.20958371
801859305,3,0.1061595,-9.803837,0.20953804
801859315,3,0.10608047,-9.803842,0.20939185
801859325,3,0.106221326,-9.80384,0.20933165
801859335,3,0.10651488,-9.803837,0.20933507
801859345,3,0.1063701,-9.80384,0.20931815
801859355,3,0.10617001,-9.8038435,0.20924224
801859365,3,0.106114015,-9.80384,0.20943786
801859375,3,0.106194675,-9.803839,0.20944478
801859385,3,0.10595455,-9.803843,0.20936155
801859395,3,0.10613161,-9.803843,0.2092736
801859405,3,0.10602798,-9.803844,0.2092544
801859415,3,0.10602501,-9.803844,0.20921345
801859425,3,0.10600278,-9.80384,0.20944935
801859435,3,0.10603147,-9.80384,0.20948501
801859445,3,0.106122755,-9.8038435,0.20925818
801859455,3,0.10630842,-9.803845,0.20905119
801859465,3,0.10630365,-9.803847,0.20895715
801859475,3,0.10619486,-9.803846,0.20904201
801859486,3,0.106094494,-9.803849,0.20897296
801859496,3,0.106170386,-9.803845,0.20913002
801859506,3,0.10607684,-9.803847,0.20904672
801859516,3,0.10617625,-9.803847,0.20901349
801859525,3,0.10616315,-9.803846,0.20907202
801859536,3,0.10619488,-9.803845,0.20912907
801859546,3,0.10619469,-9.80385,0.20886983
801859556,3,0.106245205,-9.803852,0.20872681
801859566,3,0.106268,-9.803849,0.20889905
801859576,3,0.10646722,-9.803845,0.2089757
801859586,3,0.106544465,-9.803851,0.20869705
801859596,3,0.10635956,-9.803853,0.20864072
801859606,3,0.106400855,-9.803856,0.20854867
801859616,3,0.106431,-9.803857,0.2084487
801859626,3,0.10646667,-9.803856,0.20845881
801859636,3,0.10639222,-9.803858,0.2083905
801859646,3,0.10630736,-9.803864,0.20819919
801859656,3,0.10632054,-9.803864,0.20818709
801859666,3,0.10647307,-9.80386,0.20829669
801859676,3,0.10631144,-9.803861,0.20831634
801859686,3,0.106482,-9.803859,0.2083675
801859696,3,0.106498905,-9.803858,0.20837009
801859706,3,0.10635525,-9.803858,0.20842211
801859716,3,0.10635504,-9.803858,0.20844702
801859726,3,0.10636494,-9.80386,0.20834076
801859736,3,0.106355116,-9.803862,0.2082939
801859746,3,0.106387414,-9.80386,0.20831022
801859756,3,0.106485136,-9.803859,0.20832925
801859766,3,0.10644408,-9.803862,0.20821854
801859776,3,0.10672589,-9.803862,0.20810397
801859786,3,0.10642691,-9.803862,0.20822574
801859796,3,0.1063117,-9.803864,0.20818038
801859806,3,0.106445,-9.8038645,0.20807737
801859816,3,0.10643652,-9.803865,0.20803645
801859826,3,0.10659028,-9.803865,0.20798083
801859837,3,0.106696256,-9.803862,0.20807885
801859847,3,0.10660862,-9.8038645,0.20797674
801859857,3,0.10679694,-9.803865,0.2078633
801859867,3,0.10700456,-9.803864,0.20787978
801859877,3,0.10707893,-9.803863,0.2078619
801859887,3,0.10718573,-9.803862,0.20787132
801859898,3,0.10713495,-9.803861,0.20787403
801859908,3,0.107246265,-9.803858,0.2079752
801859918,3,0.10708903,-9.803865,0.20774098
801859928,3,0.10708776,-9.803867,0.20765415
801859938,3,0.107270405,-9.803866,0.20760223
801859948,3,0.10724764,-9.803864,0.20773764
801859958,3,0.10740759,-9.80386,0.20782788
801859969,3,0.10759389,-9.80386,0.20770685
801859979,3,0.10751352,-9.803864,0.20759735
801859988,3,0.10736692,-9.803863,0.20766625
801859998,3,0.10744067,-9.803862,0.20771395
801860008,3,0.10746933,-9.803862,0.20768021
801860018,3,0.10742233,-9.803861,0.20771566
801860028,3,0.1072381,-9.803865,0.20768686
801860038,3,0.10715455,-9.803867,0.20760694
801860048,3,0.10724546,-9.803864,0.20769739
801860058,3,0.10731533,-9.803861,0.20778272
801860069,3,0.1073398,-9.80386,0.20783581
801860079,3,0.10724803,-9.803865,0.20763952
801860089,3,0.10721345,-9.803866,0.2075721
801860099,3,0.10709031,-9.803871,0.20748267
801860109,3,0.10714791,-9.803867,0.2075486
801860119,3,0.10712197,-9.803868,0.20750904
801860129,3,0.10711646,-9.803869,0.20752856
801860139,3,0.10712968,-9.803865,0.20763837
801860149,3,0.1069381,-9.803871,0.20749828
801860159,3,0.107026525,-9.803868,0.20757377
801860169,3,0.10696545,-9.803867,0.20764427
801860179,3,0.10700345,-9.803865,0.20776294
801860189,3,0.10683255,-9.803866,0.20776583
801860199,3,0.106848046,-9.803864,0.20789205
801860209,3,0.1068283,-9.8038645,0.20791347
801860219,3,0.10705964,-9.8038645,0.20777178
801860229,3,0.107005864,-9.803862,0.20789346
801860239,3,0.10706475,-9.803858,0.20805539
801860249,3,0.10697983,-9.803862,0.20798203
801860259,3,0.10684193,-9.803863,0.20797133
801860269,3,0.106791526,-9.8038645,0.20789777
801860280,3,0.10696995,-9.803866,0.20771138
801860290,3,0.10702475,-9.803868,0.20765026
801860300,3,0.10703759,-9.80387,0.2075368
801860310,3,0.106985696,-9.803867,0.20772575
801860320,3,0.107038364,-9.8038645,0.2077806
801860330,3,0.10709153,-9.803866,0.2076727
801860340,3,0.10722796,-9.803863,0.20774806
801860350,3,0.10713783,-9.803862,0.20783609
801860360,3,0.106908806,-9.803865,0.20780458
801860370,3,0.1071223,-9.8038645,0.2077727
801860380,3,0.106952995,-9.803866,0.20776641
801860390,3,0.10692067,-9.8038645,0.20783873
801860400,3,0.10687701,-9.803866,0.20775485
801860410,3,0.10682189,-9.803865,0.20785846
801860420,3,0.10666804,-9.803869,0.20775113
801860430,3,0.10669368,-9.80387,0.2076817
801860440,3,0.10665057,-9.80387,0.20771073
801860450,3,0.10666339,-9.80387,0.2077406
801860460,3,0.106759936,-9.803867,0.20779012
801860471,3,0.10691185,-9.803868,0.20766726
801860481,3,0.106722414,-9.803873,0.20754123
801860491,3,0.10676599,-9.803879,0.20725265
801860501,3,0.106782734,-9.803875,0.207415
801860511,3,0.106818415,-9.803875,0.20742798
801860521,3,0.106785275,-9.803871,0.20754756
801860531,3,0.10668348,-9.803874,0.20754081
801860541,3,0.1065386,-9.803876,0.2074646
801860551,3,0.10662558,-9.803877,0.20745248
801860561,3,0.10663849,-9.803875,0.20746721
801860571,3,0.106593825,-9.803873,0.20754953
801860581,3,0.10678796,-9.803875,0.20737061
801860591,3,0.10675424,-9.803878,0.20724872
801860601,3,0.10691945,-9.803879,0.20718874
801860611,3,0.10703864,-9.803878,0.20709294
801860621,3,0.10696994,-9.803884,0.20690355
801860631,3,0.106986515,-9.803888,0.20664515
801860641,3,0.10702832,-9.803888,0.20660076
801860652,3,0.10689061,-9.803889,0.20668495
801860662,3,0.106826864,-9.803888,0.20673901
801860672,3,0.107141875,-9.803885,0.20669624
801860682,3,0.107046045,-9.803886,0.2066979
801860692,3,0.107151434,-9.803888,0.20654936
801860702,3,0.107260756,-9.803885,0.20662151
801860712,3,0.107483596,-9.803881,0.20677161
801860722,3,0.10747033,-9.803881,0.20676695
801860733,3,0.10730152,-9.803885,0.20668323
801860743,3,0.10727317,-9.8038845,0.20673242
801860753,3,0.107339375,-9.803884,0.20667793
801860763,3,0.10734588,-9.803884,0.206718
801860773,3,0.10737321,-9.8038845,0.2066699
801860783,3,0.107432224,-9.803882,0.20678623
801860793,3,0.10750335,-9.803877,0.20693868
801860803,3,0.107416846,-9.803878,0.20698565
801860813,3,0.107391,-9.803877,0.20700935
801860823,3,0.107451424,-9.803876,0.20699626
801860833,3,0.107538305,-9.803872,0.2071607
801860843,3,0.10743828,-9.803875,0.20707695
801860853,3,0.107395396,-9.803875,0.2070548
801860863,3,0.107450366,-9.803872,0.20724274
801860874,3,0.107508875,-9.803874,0.2070904
801860884,3,0.107478976,-9.803879,0.20691697
801860894,3,0.107321195,-9.803883,0.20677608
801860904,3,0.10720892,-9.803883,0.20677884
801860914,3,0.10723986,-9.803885,0.20667061
801860924,3,0.10708537,-9.803885,0.20678578
801860934,3,0.107176706,-9.803885,0.20672496
801860944,3,0.10689375,-9.803888,0.20672049
801860954,3,0.10674598,-9.803885,0.20693587
801860964,3,0.10671357,-9.803885,0.2069221
801860974,3,0.10676999,-9.8038845,0.20697273
801860984,3,0.106812574,-9.803889,0.20674686
801860994,3,0.10672895,-9.803889,0.20678604
801861004,3,0.106766954,-9.803891,0.20667568
801861014,3,0.10669538,-9.803892,0.20662494
801861024,3,0.10676149,-9.803894,0.20654982
801861034,3,0.10669648,-9.803891,0.20671478
801861045,3,0.106746465,-9.803891,0.20666064
801861055,3,0.10669881,-9.803892,0.20669101
801861065,3,0.10679517,-9.803891,0.20663981
801861075,3,0.107012145,-9.80389,0.20660336
801861085,3,0.106894396,-9.803885,0.20685625
801861095,3,0.10694462,-9.803881,0.20708936
801861106,3,0.10678203,-9.803878,0.20724592
801861116,3,0.10662528,-9.803879,0.2073206
801861126,3,0.10667076,-9.803879,0.20728366
801861136,3,0.106598936,-9.803881,0.20724392
801861146,3,0.10655799,-9.8038845,0.2070274
801861156,3,0.10662609,-9.8038845,0.20702814
801861166,3,0.10660961,-9.803882,0.20718493
801861176,3,0.10649509,-9.803881,0.20727769
801861186,3,0.10651287,-9.803881,0.2072718
801861196,3,0.10647004,-9.803884,0.20717882
801861206,3,0.10640221,-9.803879,0.20742428
801861216,3,0.106473826,-9.803878,0.207446
801861226,3,0.10641768,-9.803883,0.20723957
801861236,3,0.10619379,-9.803885,0.20725475
801861246,3,0.10651613,-9.803876,0.20754938
801861256,3,0.10633173,-9.803878,0.20752575
801861267,3,0.10652381,-9.803878,0.20740432
801861277,3,0.10653705,-9.803877,0.20739357
801861287,3,0.10660278,-9.803878,0.20738162
801861297,3,0.106879674,-9.803878,0.20723432
801861307,3,0.10705703,-9.80388,0.20705342
801861317,3,0.10711564,-9.803879,0.2070775
801861327,3,0.10723986,-9.803878,0.20706727
801861337,3,0.10712161,-9.803879,0.20705913
801861347,3,0.10713988,-9.80388,0.20702311
801861357,3,0.10719494,-9.803879,0.2070358
801861367,3,0.10740185,-9.803872,0.20717639
801861377,3,0.10719872,-9.803876,0.2071498
801861387,3,0.10725025,-9.803878,0.20704035
801861397,3,0.1073026,-9.803877,0.20709078
801861407,3,0.10732782,-9.803876,0.20708126
801861417,3,0.1073342,-9.803873,0.20723967
801861427,3,0.10746631,-9.803871,0.20726202
801861437,3,0.107366525,-9.803871,0.20727633
801861447,3,0.1073666,-9.803868,0.20739217
801861458,3,0.107434705,-9.803869,0.20738456
801861468,3,0.107428625,-9.803866,0.20748149
801861478,3,0.107508,-9.803864,0.20755483
801861488,3,0.107605234,-9.803859,0.20772594
801861498,3,0.10755926,-9.803861,0.20773725
801861508,3,0.10737744,-9.803855,0.20808756
801861518,3,0.10750117,-9.803851,0.208156
801861528,3,0.10745322,-9.803853,0.20813991
801861538,3,0.107440315,-9.803851,0.20821291
801861548,3,0.107491866,-9.803847,0.20835263
801861558,3,0.10747539,-9.803845,0.20843455
801861568,3,0.10728927,-9.803849,0.2083783
801861578,3,0.10754443,-9.803845,0.20840655
801861588,3,0.10742723,-9.803851,0.20817876
801861598,3,0.10730204,-9.803855,0.20809564
801861608,3,0.10731509,-9.803855,0.20805694
801861618,3,0.10737351,-9.803852,0.20816301
801861628,3,0.107309215,-9.803851,0.20826754
801861638,3,0.10713324,-9.803849,0.20841137
801861648,3,0.10717905,-9.803845,0.2085801
801861658,3,0.10730064,-9.803847,0.20846435
801861668,3,0.1072142,-9.80385,0.20838605
801861678,3,0.106863245,-9.803853,0.208406
801861688,3,0.10699838,-9.803851,0.2084436
801861698,3,0.10713846,-9.803847,0.20854184
801861708,3,0.106976956,-9.803847,0.20862138
801861718,3,0.10702296,-9.803848,0.20853563
801861728,3,0.10693456,-9.803848,0.20855851
801861738,3,0.10696048,-9.803845,0.20869267
801861748,3,0.107229985,-9.803844,0.20858629
801861758,3,0.10708879,-9.803844,0.20867616
801861768,3,0.10699692,-9.803848,0.20857556
801861778,3,0.10687313,-9.803849,0.20858566
801861788,3,0.10701846,-9.803847,0.20858347
801861798,3,0.10707071,-9.803851,0.20836404
801861808,3,0.10710232,-9.80385,0.20840238
801861818,3,0.10712656,-9.803847,0.20852815
801861827,3,0.10711329,-9.803849,0.2084296
801861837,3,0.10718766,-9.803849,0.20841677
801861847,3,0.107145585,-9.80385,0.20841989
801861857,3,0.10723637,-9.803848,0.20846456
801861867,3,0.107306935,-9.803847,0.20844977
801861877,3,0.107484065,-9.803846,0.20841312
801861887,3,0.10733554,-9.803854,0.20816764
801861897,3,0.10715708,-9.803857,0.20807658
801861907,3,0.107019655,-9.803856,0.20816068
801861917,3,0.10708297,-9.803854,0.208225
801861927,3,0.10703887,-9.803858,0.20813788
801861937,3,0.106917165,-9.803863,0.20798376
801861948,3,0.10659681,-9.803865,0.20796956
801861958,3,0.10662211,-9.803865,0.20799917
801861968,3,0.1065505,-9.803862,0.20814049
801861978,3,0.106449686,-9.803865,0.20806523
801861988,3,0.10624336,-9.80387,0.20791647
801861998,3,0.10618162,-9.803874,0.20780529
801862008,3,0.10634002,-9.803868,0.20798516
801862018,3,0.10624995,-9.80387,0.20791788
801862028,3,0.10638751,-9.803868,0.20796855
801862038,3,0.106077835,-9.803871,0.20797624
801862048,3,0.106079996,-9.803871,0.20793954
801862058,3,0.10607193,-9.803873,0.20781918
801862068,3,0.105889544,-9.803877,0.20780517
801862078,3,0.10567022,-9.803879,0.20783612
801862088,3,0.10579289,-9.803878,0.20777954
801862098,3,0.10585023,-9.803875,0.20791197
801862108,3,0.10594932,-9.803873,0.20788066
801862118,3,0.10575768,-9.803878,0.20778163
801862128,3,0.10579111,-9.803878,0.2078019
801862138,3,0.10582009,-9.803874,0.2079746
801862148,3,0.105824925,-9.803874,0.2079249
801862158,3,0.10586234,-9.80388,0.20769612
801862168,3,0.10570418,-9.803879,0.20783107
801862178,3,0.10556734,-9.803878,0.20793575
801862188,3,0.10550549,-9.803879,0.20784287
801862198,3,0.105444066,-9.80388,0.20788674
801862208,3,0.10533596,-9.80388,0.20794047
801862217,3,0.10529302,-9.803877,0.2080621
801862227,3,0.1054073,-9.803876,0.20802099
801862237,3,0.10547407,-9.803874,0.20811123
801862247,3,0.10538351,-9.803872,0.20823437
801862257,3,0.105551176,-9.803872,0.20818034
801862267,3,0.105434634,-9.803876,0.2080825
801862277,3,0.10542652,-9.803881,0.2078383
801862287,3,0.10524557,-9.803878,0.20804493
801862297,3,0.10522536,-9.803877,0.20814791
801862307,3,0.10521668,-9.803878,0.20809107
801862317,3,0.10520772,-9.803881,0.20796505
801862327,3,0.10520296,-9.803882,0.20792618
801862337,3,0.10508267,-9.803883,0.20790456
801862347,3,0.10517285,-9.803883,0.20789023
801862357,3,0.10507458,-9.803883,0.20787379
801862367,3,0.105129056,-9.8038845,0.2078265
801862377,3,0.104994096,-9.803884,0.20789827
801862387,3,0.10503527,-9.803882,0.20794716
801862397,3,0.105094425,-9.803875,0.20826289
801862407,3,0.105004095,-9.803878,0.20815329
801862417,3,0.104777105,-9.803883,0.20804997
801862427,3,0.10476423,-9.803878,0.20827362
801862437,3,0.10474869,-9.803883,0.20805015
801862447,3,0.104836576,-9.803881,0.20810987
801862457,3,0.10495149,-9.803881,0.20805621
801862467,3,0.105008334,-9.803881,0.20805085
801862477,3,0.1049962,-9.803878,0.20817105
801862487,3,0.10517783,-9.803877,0.20811197
801862497,3,0.10507278,-9.803875,0.20825432
801862507,3,0.10502098,-9.803874,0.20834221
801862517,3,0.10520866,-9.803872,0.20836984
801862527,3,0.10523108,-9.80387,0.20845023
801862537,3,0.105003275,-9.803871,0.20852354
801862547,3,0.104926586,-9.803871,0.20854199
801862557,3,0.104874335,-9.803871,0.20854715
801862567,3,0.10482912,-9.80387,0.20862393
801862577,3,0.10499209,-9.803866,0.20874894
801862587,3,0.10521521,-9.8038645,0.20866552
801862597,3,0.105188854,-9.803867,0.20858468
801862607,3,0.10512484,-9.803871,0.20841044
801862617,3,0.105083436,-9.803876,0.2082329
801862627,3,0.10505172,-9.803875,0.20829025
801862637,3,0.104899466,-9.803877,0.20830335
801862647,3,0.10489194,-9.803877,0.20827743
801862657,3,0.10498617,-9.80388,0.20813552
801862667,3,0.10464626,-9.803882,0.20814659
801862677,3,0.10452174,-9.803883,0.20822522
801862687,3,0.10457511,-9.803884,0.20815708
801862697,3,0.10465832,-9.803883,0.20811787
801862707,3,0.104552574,-9.803882,0.20821023
801862717,3,0.10444178,-9.803886,0.20803547
801862727,3,0.104252875,-9.80389,0.20796202
801862737,3,0.10417076,-9.803892,0.20793462
801862747,3,0.10421252,-9.803891,0.2079413
801862757,3,0.10418809,-9.803887,0.20807943
801862767,3,0.1042464,-9.803892,0.2079108
801862777,3,0.104445025,-9.803889,0.20792353
801862787,3,0.10449403,-9.803887,0.20803916
801862797,3,0.104584895,-9.8038845,0.20805967
801862807,3,0.10454692,-9.803888,0.20791058
801862817,3,0.1046848,-9.803884,0.20805891
801862827,3,0.104473636,-9.803883,0.20821248
801862837,3,0.10455368,-9.80388,0.20831455
801862847,3,0.104435794,-9.803881,0.20838049
801862857,3,0.10457742,-9.803881,0.20830461
801862867,3,0.10473553,-9.803879,0.20832984
801862876,3,0.104916066,-9.803877,0.20824607
801862886,3,0.10496354,-9.803879,0.20815259
801862896,3,0.10484116,-9.803881,0.20814882
801862906,3,0.104740955,-9.803884,0.20806088
801862916,3,0.104798146,-9.803885,0.20790204
801862926,3,0.10486358,-9.803884,0.20793092
801862936,3,0.10490465,-9.80389,0.20763569
801862946,3,0.10502878,-9.803887,0.20772463
801862956,3,0.105102144,-9.803884,0.20784706
801862966,3,0.10512363,-9.803884,0.20783268
801862976,3,0.10499446,-9.803885,0.20781246
801862986,3,0.10501745,-9.803884,0.20789345
801862996,3,0.10480001,-9.803886,0.2078906
801863006,3,0.1048804,-9.803886,0.20780598
801863016,3,0.10476948,-9.803891,0.20766594
801863026,3,0.10459246,-9.803894,0.20760643
801863036,3,0.10464756,-9.803894,0.20761769
801863046,3,0.10466265,-9.803887,0.20789897
801863056,3,0.104615465,-9.803886,0.20794366
801863066,3,0.10444453,-9.80389,0.20786063
801863076,3,0.10451939,-9.803888,0.2079396
801863086,3,0.10452421,-9.803889,0.2078734
801863096,3,0.104579486,-9.803892,0.20769806
801863106,3,0.10483252,-9.803893,0.20752855
801863116,3,0.10476426,-9.803895,0.20749632
801863126,3,0.10483852,-9.803887,0.20778964
801863136,3,0.10482661,-9.803887,0.20782161
801863146,3,0.10486396,-9.803886,0.20786814
801863156,3,0.1049124,-9.803887,0.20774673
801863166,3,0.10495946,-9.803889,0.20771836
801863176,3,0.104912154,-9.803888,0.20772183
801863186,3,0.10473989,-9.803891,0.20769154
801863196,3,0.104770735,-9.803891,0.20766075
801863206,3,0.10477905,-9.803888,0.20781769
801863216,3,0.10479766,-9.803887,0.20781794
801863226,3,0.10475609,-9.803889,0.20773631
801863236,3,0.10471076,-9.803894,0.20756733
801863246,3,0.10459625,-9.803897,0.2074783
801863256,3,0.10463177,-9.803893,0.20765823
801863266,3,0.10477127,-9.80389,0.20769444
801863276,3,0.10490818,-9.803892,0.20753832
801863286,3,0.10517176,-9.80389,0.20750156
801863296,3,0.105080314,-9.803894,0.20740013
801863306,3,0.105234675,-9.803891,0.20744134
801863316,3,0.10522189,-9.80389,0.20752673
801863326,3,0.105250284,-9.803889,0.20750143
801863336,3,0.10537177,-9.80389,0.20741928
801863346,3,0.1052126,-9.803889,0.20751812
801863356,3,0.105189666,-9.803889,0.20756596
801863366,3,0.10556636,-9.803887,0.20741437
801863376,3,0.105604306,-9.803884,0.20758109
801863386,3,0.10567142,-9.803881,0.2076946
801863396,3,0.105744876,-9.80388,0.2077372
801863406,3,0.1057277,-9.803879,0.20777766
801863416,3,0.10584254,-9.803876,0.20785582
801863426,3,0.10604013,-9.803875,0.20780416
801863436,3,0.106055595,-9.803876,0.20775887
801863446,3,0.10586243,-9.803879,0.20768976
801863456,3,0.1058334,-9.803882,0.20756973
801863466,3,0.10576127,-9.803883,0.20757051
801863476,3,0.105980836,-9.80388,0.20758376
801863486,3,0.1059623,-9.803881,0.20755069
801863496,3,0.10584343,-9.803881,0.20763962
801863506,3,0.10573778,-9.80388,0.20774293
801863516,3,0.10566474,-9.803884,0.20761088
801863526,3,0.10561948,-9.803883,0.20764239
801863536,3,0.105614655,-9.803884,0.20758425
801863545,3,0.105718136,-9.803884,0.20753938
801863555,3,0.10571393,-9.803884,0.2075674
801863565,3,0.10573629,-9.803883,0.20760864
801863575,3,0.10559805,-9.803883,0.20764413
801863585,3,0.10566723,-9.803881,0.20768957
801863595,3,0.10549436,-9.803884,0.20767112
801863605,3,0.10551724,-9.8038845,0.2076339
801863615,3,0.10558525,-9.803883,0.20765497
801863625,3,0.105699286,-9.803881,0.20771344
801863635,3,0.10571786,-9.803878,0.20783848
801863645,3,0.10586169,-9.803874,0.20791031
801863655,3,0.10589699,-9.803872,0.20799209
801863665,3,0.10588574,-9.803873,0.20795701
801863675,3,0.10595113,-9.803872,0.20796466
801863685,3,0.106088966,-9.803869,0.20803687
801863695,3,0.106208585,-9.80387,0.2079266
801863705,3,0.106317505,-9.803873,0.2077841
801863715,3,0.10643372,-9.80387,0.20782198
801863725,3,0.10631436,-9.803875,0.2076621
801863735,3,0.106248364,-9.803872,0.20777258
801863745,3,0.10598869,-9.803875,0.207793
801863755,3,0.1061904,-9.803873,0.20780657
801863765,3,0.106097385,-9.803878,0.20764779
801863775,3,0.10605657,-9.803881,0.20755053
801863785,3,0.10611596,-9.80388,0.20749612
801863795,3,0.10625777,-9.803879,0.20749491
801863805,3,0.10627967,-9.803882,0.20736498
801863815,3,0.10632343,-9.803879,0.20743804
801863825,3,0.106209114,-9.803882,0.20742534
801863835,3,0.10643466,-9.803881,0.20728505
801863845,3,0.1064398,-9.803884,0.20715922
801863855,3,0.10673897,-9.803882,0.20710598
801863865,3,0.10656233,-9.8038845,0.20705694
801863875,3,0.10647643,-9.803882,0.20723417
801863885,3,0.106495805,-9.803881,0.20725738
801863895,3,0.106586665,-9.803877,0.20739359
801863905,3,0.106532395,-9.80388,0.20733908
801863915,3,0.106715225,-9.803879,0.20722632
801863925,3,0.106933855,-9.803877,0.20723036
801863935,3,0.10704971,-9.803877,0.20718163
801863945,3,0.106892355,-9.803879,0.20712972
801863955,3,0.10684886,-9.803879,0.20720178
801863965,3,0.1068866,-9.803877,0.20726982
801863975,3,0.10687416,-9.803875,0.20739633
801863985,3,0.10687086,-9.803875,0.2073587
801863995,3,0.107017696,-9.803878,0.20718414
801864005,3,0.10699371,-9.803878,0.2071432
801864015,3,0.106917605,-9.803877,0.20724022
801864025,3,0.10679082,-9.803881,0.20712918
801864035,3,0.10675444,-9.803879,0.20728561
801864045,3,0.10696313,-9.803874,0.20737441
801864055,3,0.10691401,-9.803874,0.20741124
801864065,3,0.10680037,-9.803871,0.2075661
801864075,3,0.106903076,-9.803868,0.20763595
801864085,3,0.10681438,-9.803871,0.2075505
801864095,3,0.106665865,-9.803872,0.2075945
801864105,3,0.106765874,-9.803872,0.20759852
801864115,3,0.106725045,-9.803874,0.20746145
801864125,3,0.10682737,-9.803872,0.20753708
801864135,3,0.10683845,-9.803876,0.20738514
801864145,3,0.10685417,-9.803872,0.20748782
801864155,3,0.10684217,-9.803873,0.20747049
801864165,3,0.106774434,-9.803874,0.2074295
801864175,3,0.10686841,-9.803875,0.20741634
801864185,3,0.10667816,-9.803876,0.2074005
801864195,3,0.106517605,-9.80388,0.20734671
801864204,3,0.10660687,-9.803877,0.20743898
801864214,3,0.106767066,-9.803875,0.20742632
801864224,3,0.106707565,-9.803875,0.20740417
801864234,3,0.10657989,-9.803874,0.20759428
801864244,3,0.10646805,-9.803873,0.20769975
801864254,3,0.10649392,-9.803871,0.20772183
801864264,3,0.10654157,-9.803869,0.20779154
801864274,3,0.10645874,-9.803868,0.20786175
801864284,3,0.10646491,-9.803869,0.20784402
801864294,3,0.10613883,-9.803873,0.20783488
801864304,3,0.106209755,-9.803877,0.20759018
801864314,3,0.10623712,-9.803879,0.2075099
801864324,3,0.106243975,-9.803879,0.20747295
801864334,3,0.10628403,-9.803877,0.2075745
801864344,3,0.10630724,-9.803875,0.20764364
801864354,3,0.10629185,-9.80388,0.20742014
801864364,3,0.106288835,-9.803884,0.2072347
801864374,3,0.10641681,-9.8038845,0.20714308
801864384,3,0.10645069,-9.803882,0.20725822
801864394,3,0.10649667,-9.803878,0.207421
801864404,3,0.10655078,-9.803878,0.20736155
801864414,3,0.10660461,-9.803881,0.20726992
801864424,3,0.10668635,-9.803878,0.20737159
801864434,3,0.10655507,-9.803873,0.20760004
801864444,3,0.10662284,-9.80387,0.20775418
801864454,3,0.10661271,-9.803865,0.20799285
801864464,3,0.10666512,-9.8038645,0.20796864
801864474,3,0.10663791,-9.803865,0.20791107
801864484,3,0.106849045,-9.803864,0.20790215
801864494,3,0.10692982,-9.803861,0.20800163
801864504,3,0.10683829,-9.803859,0.20813508
801864514,3,0.10682297,-9.80386,0.2080978
801864524,3,0.106831975,-9.8038645,0.20792092
801864534,3,0.10690795,-9.803862,0.2079633
801864544,3,0.10684425,-9.803864,0.2079315
801864554,3,0.10698092,-9.803861,0.20797032
801864564,3,0.10705759,-9.803859,0.20802931
801864574,3,0.107168,-9.803859,0.2079769
